#bin	frequency	peak0	peak1	peak2	peak3	peak4	peak5
1.59716	106.293003463	2.49591273385e-87	3.75673649506e-06	106.292999706	1.15174690689e-14	5.18502966011e-56	2.16526128065e-117
1.59766	107.02646036	2.05455405831e-87	3.63047845504e-06	107.02645673	1.20840196117e-14	5.677640161e-56	2.46745425225e-117
1.59816	107.761575186	1.691086476e-87	3.50835295449e-06	107.761571677	1.26780387027e-14	6.21685543266e-56	2.81173374983e-117
1.59866	108.498312737	1.39179133381e-87	3.39022856273e-06	108.498309347	1.33008381846e-14	6.80706593688e-56	3.20394876999e-117
1.59916	109.236637419	1.14536130655e-87	3.27597789958e-06	109.236634143	1.39537915718e-14	7.45307396874e-56	3.65075944612e-117
1.59966	109.976513239	9.42477421035e-88	3.16547751481e-06	109.976510074	1.46383369017e-14	8.16013211943e-56	4.15974929566e-117
1.60016	110.717903817	7.75460122899e-88	3.05860777105e-06	110.717900758	1.53559797165e-14	8.93398531558e-56	4.73955296705e-117
1.60066	111.460772379	6.37981451795e-88	2.95525273004e-06	111.460769424	1.61082961798e-14	9.78091676598e-56	5.40000162201e-117
1.60116	112.205081766	5.24827645099e-88	2.85530004211e-06	112.205078911	1.68969363351e-14	1.07077981775e-55	6.15228838228e-117
1.60166	112.950794433	4.31703353029e-88	2.75864083889e-06	112.950791674	1.77236275116e-14	1.17221446346e-55	7.00915660403e-117
1.60216	113.697872449	3.55070186461e-88	2.6651696291e-06	113.697869784	1.85901778842e-14	1.28321745749e-55	7.98511412282e-117
1.60266	114.446277506	2.92013589266e-88	2.57478419729e-06	114.446274931	1.94984801956e-14	1.40468753294e-55	9.09667704366e-117
1.60316	115.195970914	2.40133076249e-88	2.48738550557e-06	115.195968426	2.04505156453e-14	1.5376074745e-55	1.03626471416e-116
1.60366	115.946913606	1.97451744157e-88	2.40287759812e-06	115.946911203	2.14483579559e-14	1.68305194469e-55	1.18044274969e-116
1.60416	116.699066144	1.62341678542e-88	2.32116750851e-06	116.699063823	2.24941776216e-14	1.84219603582e-55	1.34463816227e-116
1.60466	117.452388715	1.33462469847e-88	2.24216516966e-06	117.452386473	2.35902463499e-14	2.01632461427e-55	1.53162420657e-116
1.60516	118.206841141	1.09710539573e-88	2.16578332644e-06	118.206838975	2.4738941702e-14	2.20684253043e-55	1.74455752803e-116
1.60566	118.962382874	9.01773797856e-89	2.09193745082e-06	118.962380782	2.59427519437e-14	2.41528577403e-55	1.98703105088e-116
1.60616	119.718973006	7.41151413525e-89	2.02054565941e-06	119.718970986	2.72042811136e-14	2.64333366197e-55	2.2631341462e-116
1.60666	120.476570266	6.09082803575e-89	1.95152863351e-06	120.476568315	2.85262543202e-14	2.89282215393e-55	2.57752107992e-116
1.60716	121.235133027	5.00501983347e-89	1.8848095414e-06	121.235131143	2.99115232761e-14	3.16575839949e-55	2.93548887766e-116
1.60766	121.994619307	4.11239985664e-89	1.82031396293e-06	121.994617487	3.13630720816e-14	3.46433663018e-55	3.34306589912e-116
1.60816	122.754986773	3.37866346569e-89	1.75796981633e-06	122.754985015	3.28840232674e-14	3.79095552037e-55	3.80711259191e-116
1.60866	123.516192742	2.7755854609e-89	1.69770728713e-06	123.516191045	3.44776441085e-14	4.14823715199e-55	4.33543609577e-116
1.60916	124.278194189	2.27994483964e-89	1.63945875919e-06	124.278192549	3.61473532208e-14	4.53904773063e-55	4.93692059706e-116
1.60966	125.040947744	1.87263934464e-89	1.58315874772e-06	125.040946161	3.78967274527e-14	4.96652021406e-55	5.62167559344e-116
1.61016	125.804409701	1.5379563709e-89	1.52874383427e-06	125.804408172	3.97295090861e-14	5.43407902894e-55	6.40120452403e-116
1.61066	126.568536018	1.26297267646e-89	1.47615260369e-06	126.568534542	4.16496133577e-14	5.9454670674e-55	7.2885965564e-116
1.61116	127.333282323	1.03706018806e-89	1.42532558285e-06	127.333280898	4.36611363176e-14	6.50477517307e-55	8.29874470341e-116
1.61166	128.098603914	8.51479188406e-90	1.37620518126e-06	128.098602538	4.57683630377e-14	7.11647434488e-55	9.44859387671e-116
1.61216	128.864455768	6.99043465776e-90	1.32873563335e-06	128.864454439	4.79757761866e-14	7.78545090809e-55	1.07574229767e-115
1.61266	129.630792538	5.73844721836e-90	1.28286294252e-06	129.630791255	5.02880649863e-14	8.51704492471e-55	1.22471656789e-115
1.61316	130.397568564	4.71025772043e-90	1.23853482686e-06	130.397567325	5.27101345675e-14	9.31709214029e-55	1.39427752142e-115
1.61366	131.164737871	3.86593917362e-90	1.19570066639e-06	131.164736675	5.52471157415e-14	1.01919697912e-54	1.58726391613e-115
1.61416	131.932254177	3.17267386382e-90	1.15431145193e-06	131.932253022	5.79043752058e-14	1.11486466263e-54	1.80690510958e-115
1.61466	132.700070895	2.60348999531e-90	1.11431973549e-06	132.70006978	6.06875262038e-14	1.21947375279e-54	2.05687468697e-115
1.61516	133.468141137	2.1362223923e-90	1.07567958214e-06	133.468140061	6.36024396565e-14	1.33385631555e-54	2.34135143602e-115
1.61566	134.236417719	1.75265760219e-90	1.03834652323e-06	134.236416681	6.66552557885e-14	1.45892150686e-54	2.66508867298e-115
1.61616	135.004853167	1.43783074754e-90	1.00227751112e-06	135.004852165	6.98523962687e-14	1.59566268324e-54	3.03349306101e-115
1.61666	135.773399716	1.17944724456e-90	9.67430875163e-07	135.773398749	7.32005768887e-14	1.74516516529e-54	3.45271421796e-115
1.61716	136.54200932	9.67407258181e-91	9.33766279089e-07	136.542008386	7.67068208018e-14	1.90861471367e-54	3.92974658699e-115
1.61766	137.310633654	7.9341467809e-91	9.01244679583e-07	137.310632753	8.03784723469e-14	2.0873067829e-54	4.47254524482e-115
1.61816	138.079224118	6.50655623414e-91	8.69828286155e-07	138.079223249	8.42232114833e-14	2.2826566238e-54	5.09015755006e-115
1.61866	138.847731844	5.33534137512e-91	8.39480522192e-07	138.847731005	8.82490688625e-14	2.49621031212e-54	5.79287279355e-115
1.61916	139.616107697	4.37454919744e-91	8.10165987185e-07	139.616106887	9.24644415632e-14	2.72965678801e-54	6.59239230695e-115
1.61966	140.384302283	3.58644739893e-91	7.81850420086e-07	140.384301502	9.68781095216e-14	2.9848409983e-54	7.50202282011e-115
1.62016	141.152265954	2.94005661805e-91	7.54500663775e-07	141.152265199	1.01499252683e-13	3.26377824237e-54	8.5368962378e-115
1.62066	141.919948808	2.40994421692e-91	7.2808463059e-07	141.91994808	1.06337468909e-13	3.56866983126e-54	9.71421943738e-115
1.62116	142.687300701	1.97523309709e-91	7.02571268899e-07	142.687299998	1.11402792669e-13	3.90192017962e-54	1.10535581794e-114
1.62166	143.454271246	1.61878729005e-91	6.77930530679e-07	143.454270568	1.16705714559e-13	4.26615546111e-54	1.25771597793e-114
1.62216	144.220809823	1.32654285726e-91	6.54133340081e-07	144.220809169	1.22257201668e-13	4.66424396948e-54	1.43103198202e-114
1.62266	144.986865581	1.08695822448e-91	6.31151562938e-07	144.986864949	1.28068718842e-13	5.09931834078e-54	1.6281798905e-114
1.62316	145.752387441	8.90562673235e-92	6.08957977204e-07	145.752386832	1.34152250881e-13	5.57479980576e-54	1.85242962603e-114
1.62366	146.517324109	7.29585495511e-92	5.87526244285e-07	146.517323521	1.40520325703e-13	6.09442465729e-54	2.1074987931e-114
1.62416	147.281624073	5.97651429217e-92	5.6683088124e-07	147.281623506	1.47186038524e-13	6.66227313411e-54	2.39761383545e-114
1.62466	148.045235613	4.895305515e-92	5.46847233835e-07	148.045235066	1.54163077095e-13	7.28280094043e-54	2.72757952974e-114
1.62516	148.808106806	4.00932911569e-92	5.27551450406e-07	148.808106279	1.61465748037e-13	7.96087364095e-54	3.10285794931e-114
1.62566	149.570185531	3.28339915678e-92	5.08920456525e-07	149.570185022	1.69109004328e-13	8.70180419223e-54	3.52965818557e-114
1.62616	150.331419474	2.68865900029e-92	4.90931930442e-07	150.331418983	1.77108473989e-13	9.51139389525e-54	4.0150382894e-114
1.62666	151.091756133	2.20144497492e-92	4.73564279269e-07	151.09175566	1.85480490015e-13	1.03959770794e-53	4.56702109328e-114
1.62716	151.851142828	1.80235365967e-92	4.56796615898e-07	151.851142371	1.94242121613e-13	1.13624698567e-53	5.19472579988e-114
1.62766	152.6095267	1.4754763697e-92	4.40608736625e-07	152.609526259	2.03411206795e-13	1.24184233143e-53	5.90851747869e-114
1.62816	153.366854722	1.20777092951e-92	4.24981099459e-07	153.366854297	2.13006386387e-13	1.35720815493e-53	6.72017690231e-114
1.62866	154.123073705	9.88546160351e-93	4.09894803096e-07	154.123073295	2.23047139516e-13	1.48324449823e-53	7.64309348369e-114
1.62916	154.8781303	8.09038898371e-93	3.95331566542e-07	154.878129905	2.33553820639e-13	1.62093394296e-53	8.69248444922e-114
1.62966	155.631971006	6.62066967231e-93	3.8127370936e-07	155.631970625	2.44547698165e-13	1.77134914541e-53	9.88564380771e-114
1.63016	156.384542178	5.41744492588e-93	3.67704132527e-07	156.38454181	2.56050994763e-13	1.93566105639e-53	1.12422251565e-113
1.63066	157.135790029	4.43248380744e-93	3.54606299878e-07	157.135789675	2.68086929407e-13	2.11514788773e-53	1.27845629135e-113
1.63116	157.885660642	3.62626783956e-93	3.4196422013e-07	157.8856603	2.80679761239e-13	2.31120489294e-53	1.45380371845e-113
1.63166	158.634099968	2.96642017926e-93	3.29762429452e-07	158.634099639	2.93854835323e-13	2.52535503567e-53	1.65314881799e-113
1.63216	159.381053841	2.42641746369e-93	3.17985974584e-07	159.381053523	3.07638630386e-13	2.75926062611e-53	1.87976868943e-113
1.63266	160.126467978	1.98453355825e-93	3.06620396469e-07	160.126467672	3.22058808598e-13	3.01473601273e-53	2.13738696715e-113
1.63316	160.870287988	1.62297353893e-93	2.95651714404e-07	160.870287692	3.37144267518e-13	3.29376142477e-53	2.4302345305e-113
1.63366	161.612459377	1.32716371327e-93	2.85066410672e-07	161.612459092	3.52925194256e-13	3.59849806909e-53	2.76311844964e-113
1.63416	162.352927557	1.08516961895e-93	2.74851415658e-07	162.352927282	3.69433121981e-13	3.93130459475e-53	3.14150028169e-113
1.63466	163.091637849	8.87218975837e-94	2.64994093428e-07	163.091637584	3.86700988848e-13	4.29475504849e-53	3.57158498269e-113
1.63516	163.828535492	7.25310701412e-94	2.55482227755e-07	163.828535237	4.04763199457e-13	4.69165845561e-53	4.06042187128e-113
1.63566	164.56356565	5.92894492729e-94	2.46304008583e-07	164.563565404	4.2365568895e-13	5.12508017254e-53	4.61601927413e-113
1.63616	165.296673415	4.84608263284e-94	2.3744801891e-07	165.296673178	4.43415989856e-13	5.59836517085e-53	5.24747470295e-113
1.63666	166.027803819	3.96063008437e-94	2.28903222088e-07	166.02780359	4.64083301795e-13	6.11516342638e-53	5.96512266253e-113
1.63716	166.756901834	3.2366654846e-94	2.20658949512e-07	166.756901614	4.85698564173e-13	6.67945760313e-53	6.78070247245e-113
1.63766	167.483912387	2.64479136929e-94	2.12704888703e-07	167.483912174	5.08304531977e-13	7.29559323817e-53	7.7075488061e-113
1.63816	168.208780358	2.16095184578e-94	2.05031071756e-07	168.208780153	5.31945854811e-13	7.96831165255e-53	8.76080801554e-113
1.63866	168.931450593	1.76546384211e-94	1.97627864161e-07	168.931450395	5.56669159308e-13	8.70278583322e-53	9.95768372372e-113
1.63916	169.651867909	1.4422237174e-94	1.90485953965e-07	169.651867718	5.82523135055e-13	9.50465955288e-53	1.1317715635e-112
1.63966	170.3699771	1.17805755018e-94	1.83596341285e-07	170.369976916	6.09558624181e-13	1.03800900186e-52	1.2863096047e-112
1.64016	171.085722945	9.62189135087e-95	1.76950328141e-07	171.085722768	6.37828714754e-13	1.13357943662e-52	1.46190291499e-112
1.64066	171.799050215	7.85804403183e-95	1.70539508622e-07	171.799050045	6.67388838162e-13	1.23791003448e-52	1.66141388856e-112
1.64116	172.509903678	6.41694822569e-95	1.64355759351e-07	172.509903514	6.98296870623e-13	1.35180015685e-52	1.88809319125e-112
1.64166	173.218228109	5.23965485652e-95	1.58391230258e-07	173.218227951	7.30613239012e-13	1.47612177442e-52	2.14563231081e-112
1.64216	173.923968295	4.2779617115e-95	1.52638335644e-07	173.923968142	7.64401031174e-13	1.61182603211e-52	2.43822320337e-112
1.64266	174.627069041	3.49245785486e-95	1.47089745526e-07	174.627068894	7.99726110924e-13	1.75995040489e-52	2.77062599261e-112
1.64316	175.32747518	2.85092322881e-95	1.41738377262e-07	175.327475039	8.36657237904e-13	1.92162649725e-52	3.14824580611e-112
1.64366	176.02513158	2.32701905176e-95	1.36577387434e-07	176.025131443	8.75266192526e-13	2.09808854405e-52	3.57721997938e-112
1.64416	176.719983147	1.89921627479e-95	1.31600163996e-07	176.719983015	9.15627906192e-13	2.29068267554e-52	4.06451702332e-112
1.64466	177.411974836	1.54991890388e-95	1.26800318667e-07	177.411974709	9.57820597021e-13	2.50087701475e-52	4.61804893853e-112
1.64516	178.101051658	1.26474681719e-95	1.22171679572e-07	178.101051536	1.0019259113e-12	2.73027268193e-52	5.24679867204e-112
1.64566	178.787158686	1.03194911488e-95	1.17708284111e-07	178.787158568	1.0480290709e-12	2.98061578685e-52	5.96096475376e-112
1.64616	179.47024106	8.41924288248e-96	1.13404372061e-07	179.470240946	1.09621902693e-12	3.25381049752e-52	6.77212542272e-112
1.64666	180.150244	6.86827794484e-96	1.09254378898e-07	180.15024389	1.14658861982e-12	3.55193328117e-52	7.69342486366e-112
1.64716	180.827112807	5.60251145349e-96	1.05252929327e-07	180.827112702	1.19923474617e-12	3.87724842248e-52	8.73978452566e-112
1.64766	181.500792877	4.56959501633e-96	1.0139483103e-07	181.500792775	1.2542585326e-12	4.23222493272e-52	9.92814289324e-112
1.64816	182.171229699	3.72677127157e-96	9.76750686029e-08	182.171229601	1.31176551691e-12	4.61955497415e-52	1.12777275323e-111
1.64866	182.838368872	3.03911989595e-96	9.40887976943e-08	182.838368778	1.37186583686e-12	5.04217393474e-52	1.2810363745e-111
1.64916	183.502156107	2.47812378614e-96	9.06313393325e-08	183.502156016	1.43467442678e-12	5.50328230017e-52	1.45508247497e-111
1.64966	184.162537233	2.0204970777e-96	8.72981744319e-08	184.162537146	1.50031122256e-12	6.00636948353e-52	1.65272289589e-111
1.65017	184.819458209	1.64722727533e-96	8.40849384786e-08	184.819458125	1.56890137508e-12	6.55523978687e-52	1.87714906761e-111
1.65067	185.472865128	1.34279245059e-96	8.09874163867e-08	185.472865047	1.64057547267e-12	7.15404068453e-52	2.13198313773e-111
1.65117	186.122704224	1.09452157011e-96	7.80015375209e-08	186.122704146	1.7154697728e-12	7.80729363489e-52	2.42133597041e-111
1.65167	186.768921881	8.92071832317e-97	7.512337088e-08	186.768921806	1.79372644346e-12	8.51992764538e-52	2.74987293796e-111
1.65217	187.411464642	7.2700164915e-97	7.23491204361e-08	187.411464569	1.87549381463e-12	9.29731583581e-52	3.12288854945e-111
1.65267	188.05027921	5.9242180278e-97	6.96751206252e-08	188.05027914	1.96092664022e-12	1.01453152663e-51	3.54639110042e-111
1.65317	188.685312461	4.8271049203e-97	6.70978319831e-08	188.685312394	2.05018637088e-12	1.10703103202e-51	4.0271986864e-111
1.65367	189.316511452	3.93280588999e-97	6.46138369245e-08	189.316511387	2.14344143824e-12	1.20792599573e-51	4.57304810224e-111
1.65417	189.943823421	3.20389557405e-97	6.22198356575e-08	189.943823359	2.24086755087e-12	1.31797491819e-51	5.19271835268e-111
1.65467	190.567195804	2.60984227206e-97	5.99126422326e-08	190.567195745	2.34264800263e-12	1.43800450982e-51	5.89617073015e-111
1.65517	191.186576235	2.12574045518e-97	5.76891807194e-08	191.186576178	2.44897399372e-12	1.56891579624e-51	6.69470767697e-111
1.65567	191.801912556	1.73127589421e-97	5.55464815084e-08	191.801912501	2.56004496512e-12	1.71169076719e-51	7.60115294522e-111
1.65617	192.413152825	1.40988079348e-97	5.34816777332e-08	192.413152771	2.67606894682e-12	1.86739961758e-51	8.63005590295e-111
1.65667	193.02024532	1.14804410869e-97	5.14920018103e-08	193.020245268	2.79726292052e-12	2.03720863302e-51	9.79792321564e-111
1.65717	193.623138551	9.34748597363e-98	4.95747820909e-08	193.623138502	2.9238531973e-12	2.22238877698e-51	1.11234815627e-110
1.65767	194.221781265	7.61011356636e-98	4.77274396236e-08	194.221781217	3.05607581087e-12	2.42432504164e-51	1.26279755364e-110
1.65817	194.816122451	6.19508859235e-98	4.59474850224e-08	194.816122405	3.19417692711e-12	2.6445266301e-51	1.43355054247e-110
1.65867	195.406111351	5.04270976263e-98	4.42325154378e-08	195.406111306	3.33841327046e-12	2.88463804345e-51	1.62734102053e-110
1.65917	195.991697463	4.10431317649e-98	4.25802116275e-08	195.991697421	3.48905256786e-12	3.14645115271e-51	1.84727017871e-110
1.65967	196.572830555	3.34023543459e-98	4.09883351229e-08	196.572830514	3.64637401106e-12	3.43191834276e-51	2.09685573443e-110
1.66017	197.149460663	2.7181519672e-98	3.94547254899e-08	197.149460623	3.81066873782e-12	3.74316682299e-51	2.38008774915e-110
1.66067	197.721538105	2.21172158504e-98	3.79772976786e-08	197.721538067	3.98224033298e-12	4.08251420762e-51	2.70149190907e-110
1.66117	198.289013487	1.7994809231e-98	3.65540394619e-08	198.289013451	4.16140535008e-12	4.45248547794e-51	3.0662012641e-110
1.66167	198.851837708	1.46394279055e-98	3.51830089573e-08	198.851837673	4.34849385439e-12	4.85583144836e-51	3.48003755333e-110
1.66217	199.409961968	1.19086088707e-98	3.38623322321e-08	199.409961934	4.54384998815e-12	5.29554886891e-51	3.94960339514e-110
1.66267	199.963337774	9.68630244705e-99	3.25902009864e-08	199.963337742	4.747832559e-12	5.7749023087e-51	4.48238678988e-110
1.66317	200.511916951	7.87798386976e-99	3.13648703137e-08	200.51191692	4.96081565253e-12	6.29744797699e-51	5.08687957588e-110
1.66367	201.055651645	6.40666796931e-99	3.01846565361e-08	201.055651615	5.18318926975e-12	6.86705965304e-51	5.77271169762e-110
1.66417	201.594494329	5.20966040439e-99	2.90479351102e-08	201.5944943	5.41535999075e-12	7.48795691009e-51	6.55080339179e-110
1.66467	202.128397815	4.23590956715e-99	2.79531386037e-08	202.128397787	5.6577516653e-12	8.16473583579e-51	7.43353767692e-110
1.66517	202.657315255	3.44384830138e-99	2.68987547391e-08	202.657315228	5.9108061317e-12	8.90240246856e-51	8.43495584904e-110
1.66567	203.181200154	2.79963499757e-99	2.58833245017e-08	203.181200128	6.17498396489e-12	9.70640918901e-51	9.57097904494e-110
1.66617	203.70000637	2.27572029562e-99	2.49054403122e-08	203.700006345	6.45076525501e-12	1.05826943261e-50	1.08596593406e-109
1.66667	204.213688126	1.84967922768e-99	2.39637442588e-08	204.213688102	6.73865041759e-12	1.15377252611e-50	1.2321464313e-109
1.66717	204.722200016	1.50325973105e-99	2.30569263894e-08	204.722199993	7.0391610367e-12	1.25785453356e-50	1.39795995151e-109
1.66767	205.225497008	1.22160751624e-99	2.21837230604e-08	205.225496986	7.35284074232e-12	1.37128248994e-50	1.58603739024e-109
1.66817	205.723534455	9.92634661933e-100	2.13429153408e-08	205.723534433	7.68025612324e-12	1.49489168604e-50	1.799361392e-109
1.66867	206.216268099	8.06505334467e-100	2.05333274703e-08	206.216268079	8.02199767702e-12	1.62959171318e-50	2.04131327147e-109
1.66917	206.70365408	6.55216944431e-100	1.97538253684e-08	206.703654061	8.37868079836e-12	1.77637304074e-50	2.31572617926e-109
1.66967	207.185648939	5.32259061347e-100	1.9003315194e-08	207.18564892	8.75094680748e-12	1.93631417299e-50	2.62694534148e-109
1.67017	207.662209627	4.3233567656e-100	1.82807419534e-08	207.662209609	9.13946402001e-12	2.11058943634e-50	2.97989631209e-109
1.67067	208.13329351	3.51139069965e-100	1.75850881551e-08	208.133293493	9.54492886013e-12	2.30047745189e-50	3.38016230133e-109
1.67117	208.598858379	2.85165709643e-100	1.69153725098e-08	208.598858362	9.9680670186e-12	2.50737035357e-50	3.83407178447e-109
1.67167	209.058862448	2.31566385386e-100	1.62706486746e-08	209.058862432	1.04096346574e-11	2.73278381708e-50	4.34879775429e-109
1.67217	209.513264371	1.88024221601e-100	1.56500040391e-08	209.513264356	1.08704196629e-11	2.97836797045e-50	4.9324701613e-109
